0.443093 0.16028 -1.6154 1.92721
-0.705203 0.101026 -0.676312 1.35855
0.436395 -0.0105695 0.398963 0.607611
-0.316055 -0.097699 6.86195 6.93372
0.205298 -0.327726 2.19319 2.23139
0.27661 -0.000863688 -1.28963 1.32632
0.033795 -0.185174 0.0672189 0.243757
0.147935 -0.419245 1.12399 1.21675
-0.168354 0.347336 4.12339 4.14376
-0.239317 0.20884 1.99335 2.02332
0.0390127 0.0423999 29.7481 29.7485
-0.607774 -0.787952 94.6687 94.674
-0.233814 -0.511066 59.82 59.8228
-0.818786 0.186888 0.176118 0.989974
0.0205118 0.249647 -6.52264 6.54608
-0.07734 -0.387623 -7.54722 7.55885
-0.44129 0.149171 -5.72228 5.7429
-0.350188 -0.0103959 -64.0253 64.0264
0.261039 -0.24415 -10.3856 10.3926
0.317672 -0.428848 -12.4629 12.4751
-0.613746 0.0250599 -1.41255 1.80371
0.310932 0.445125 -0.272192 1.11787
14.8429 0.506099 -4.64704 15.5622
-0.159799 -1.27223 1.98339 2.54139
0.18512 -0.187073 0.158888 0.337607
-0.0883647 -0.57232 0.821431 1.37508
-0.0720895 0.116743 0.336929 0.389633
-0.804862 0.376743 -0.267509 0.938492
-0.0336415 0.370791 0.112325 0.413162
-0.784017 0.0933125 0.127378 0.811839
0.195257 1.12379 0.72047 1.35631
-0.0604348 -0.612259 -13.3584 13.3818
0.152985 -0.0845714 -0.474914 0.524945
0.603836 -0.112672 0.167786 0.651868
-0.380818 0.421913 -1.47705 1.58877
0.0552865 -0.176735 -0.451889 0.5079
-0.492696 -0.322514 -0.307801 0.67895
-0.0107477 0.180344 -0.549327 0.594867
-0.294553 -0.311163 -8.77424 8.7858
-1.11705 0.901666 -1.10787 1.88036
-0.081268 0.0432095 -0.00107125 0.167154
-0.432869 0.368316 -0.890511 1.0656
4.03365 -0.651605 2.90734 5.01667
3.10134 1.54932 3.71285 5.10406
3.16158 0.125411 4.35746 5.40799
1.03792 0.157503 0.643022 1.23896
0.309018 -0.0465207 0.131841 0.36675
0.16467 0.0899209 0.119547 0.262605
0.984689 1.33175 2.4028 2.92166
0.453203 0.0867242 -0.523075 0.711329
-2.579 -2.05694 3.83896 5.08601
-1.08796 0.727157 0.638086 1.73214
-0.138098 0.153751 -0.106509 0.27115
-0.824437 0.927851 0.462915 1.62403
-0.535679 0.608955 0.774375 1.13
0.106632 0.821724 0.628403 1.04927
-0.50445 -0.0915774 0.540833 0.758172
0.754835 0.76431 4.61743 4.76678
-0.113853 0.0763524 4.57169 4.57588
-0.355848 0.775797 26.0736 26.0923
-0.133433 0.570542 0.289738 0.668385
-0.0313005 0.455469 0.499229 0.690745
-0.119789 -0.134261 5.13675 5.22488
-1.21756 0.669821 134.904 134.911
0.0784043 0.41204 22.7292 22.7335
-0.29198 -0.278589 22.3366 22.3407
0.0043554 -0.175239 1.60201 1.61761
0.178698 0.196859 9.1718 9.17672
0.618281 -0.10093 16.8709 16.8899
0.935644 -0.883867 5.94474 6.15461
0.584367 -0.292135 2.10954 2.21279
0.355498 0.38818 -0.0212974 1.07707
0.310895 0.341957 -0.018126 0.483101
-0.0346903 -0.00551346 -1.71573 1.78677
-0.481686 0.111333 -1.46495 1.5524
-0.259158 0.254579 2.8553 2.92101
-0.694535 0.521706 7.8798 7.94313
0.575357 0.51469 -9.42012 9.45272
0.469098 0.540044 -20.8109 20.8291
1.00062 0.714425 -19.6034 19.6481
0.471784 -0.0995758 -8.80229 8.81659
0.13359 -0.12912 -1.97153 1.98517
0.14983 -0.261933 -3.52562 3.54126
-0.297564 -0.335227 -1.40938 1.5604
0.0836529 0.190979 0.0108447 0.251109
0.138003 -0.848717 0.367059 0.945286
-0.189017 0.754517 2.90042 3.00615
2.84331 -0.689777 -14.5213 14.8138
0.882756 0.150585 -5.37261 5.44852
-0.254279 0.318394 0.270035 0.508349
0.271529 0.243905 1.20111 1.26307
-0.109501 0.324812 0.0997705 0.383295
0.0478385 -0.405144 0.420801 0.602471
0.181192 -0.301273 29.8574 29.8598
-0.159269 -0.565398 57.3721 57.3772
0.126221 0.36554 2.76611 2.7965
-0.166998 0.209693 6.25724 6.26453
0.358254 -0.403447 6.71553 6.73861
-0.554379 -0.125286 2.2697 2.34394
-0.411221 0.0645728 0.381984 0.581938
0.220004 0.247704 -3.89301 3.90957
-0.408391 0.536581 0.323145 0.760653
0.168548 -0.259664 0.275063 0.436991
-0.27878 -0.465368 4.07319 4.11152
0.103419 0.531039 16.1778 16.1944
-0.221967 0.0537995 2.10749 2.12442
-0.124081 -0.292388 34.7206 34.7256
-0.0967983 -0.15758 -0.64898 0.838416
-0.107885 -0.587838 -2.27429 2.40357
1.29906 0.613218 1.67932 2.26523
3.49684 1.39189 3.88012 5.42845
0.225196 0.431598 -5.67483 5.71737
-41.4196 -19.9385 -66.6911 80.999
0.327111 0.240909 0.445659 0.603035
1.00021 0.556359 1.01144 1.52741
0.147488 -0.0323811 0.753369 0.768353
0.255807 0.00519758 0.659746 0.707622
0.186745 0.566704 0.276874 0.657789
0.028973 0.00903717 0.00121183 0.0303739
-0.0170782 -0.0263889 0.0330714 0.0456263
-0.348428 0.25971 -0.119547 0.450714
-1.42544 0.618171 -0.430617 1.61831
-0.913826 0.592076 -0.100446 1.10236
0.289908 -0.584385 -6.16299 6.19742
0.137577 0.0466271 -2.00638 2.01163
-0.00779315 -0.0139987 -1.37007 1.37016
-0.0854276 0.0558255 -3.39572 3.39725
0.046063 0.0730552 -3.94253 3.94348
0.317158 0.49674 -7.09788 7.12231
0.0064065 0.0539422 -0.357852 0.361952
-0.345551 0.216392 -0.933343 1.01851
-0.303404 0.263876 -0.661475 0.774101
-0.0344606 0.0197187 -3.40707 3.4073
-0.501757 -0.0680278 -86.5656 86.5671
-0.0555147 0.0485211 -7.04002 7.04041
-0.32851 0.0801008 -16.0783 16.0818
-0.0644104 0.119487 -18.0007 18.0012
7.16272 -0.43283 3.46414 7.96941
0.597065 0.0110765 0.23204 0.655683
0.473754 0.0322998 0.144753 0.496426
2.77222 0.462583 1.0486 2.99979
1.08471 0.197468 0.888226 1.42268
0.498559 0.228289 0.640871 0.854904
1.65738 0.903587 1.53136 2.43073
0.378249 0.241427 0.441978 0.629844
0.635412 0.0644493 0.420509 0.777301
0.110437 0.0514329 0.00101752 0.18523
0.0207491 0.277056 0.0107048 0.311083
0.136269 0.00477931 -0.0190706 0.196019
0.153686 0.000329965 -0.00447516 0.153752
0.734708 0.269901 0.113476 0.790898
0.229398 0.145191 -0.624719 0.681159
0.339113 -0.436483 -0.771791 0.949303
-0.0549465 0.0716991 0.499913 0.526821
-0.382255 -0.138987 0.51731 0.672691
-0.143927 0.125995 0.338722 0.389002
0.0187904 0.0925328 0.165867 0.19086
-1.54193 2.06376 0.79359 2.91722
-0.123044 0.0419691 0.0322447 0.133944
-0.595424 1.19264 1.47359 1.99194
-0.0383097 0.108097 0.0785863 0.196967
0.209839 0.303994 1.1407 1.19901
0.868097 0.848458 3.99209 4.17256
0.401431 1.27317 15.5116 15.5689
0.0391388 0.168989 1.53872 1.54847
0.44644 0.215773 -0.677152 0.850805
0.200275 0.303967 -0.865656 0.949386
0.142073 -0.0272008 -0.463135 0.485199
-0.00380962 0.00887578 0.00603702 0.0113903
0.225381 -0.0651876 2.11953 2.13247
0.015041 -0.0715564 0.639601 0.643767
0.161546 0.370087 0.194657 0.448278
-0.00621349 -0.00907896 0.00107342 0.0110538
0.0372619 0.185255 0.495352 0.530171
0.0102615 0.0239402 -0.000233706 0.0260478
0.0238779 -0.000314819 3.18007 3.18016
0.384386 -0.487236 41.6284 41.633
0.289196 -0.0886897 18.7216 18.7246
0.16021 0.182275 19.5984 19.6004
0.0419856 -0.0354216 1.41199 1.41306
0.827489 -0.0590049 18.7738 18.7921
-0.0691644 -0.561676 0.239128 0.63001
0.084544 -0.00706738 0.119109 0.202119
-0.0534862 0.441105 -1.1031 1.19739
-0.12044 0.326908 -0.308173 0.485606
-0.00639676 -0.0175472 0.00899939 0.0207319
-0.0865859 0.224742 -0.0625115 0.248825
0.187434 -0.00498038 -3.98021 3.98463
0.0982715 -0.0142838 -5.43355 5.43445
-0.0986465 -0.276121 -0.322424 0.457601
-0.217296 0.0124257 -0.239517 0.352432
-0.165991 -0.262173 -0.677962 0.758544
0.129838 0.0792237 -0.230031 0.309057
0.306148 -0.0626851 21.6325 21.6352
-0.140934 -0.0309262 10.6179 10.6198
0.0192871 -0.122082 3.2417 3.24406
0.153396 -0.0809858 5.66306 5.66572
0.501079 -0.242423 46.3634 46.3667
-0.218617 -0.802797 123.945 123.948
-0.0121358 0.0180788 0.352422 0.353094
0.0574675 0.0417716 13.5384 13.5385
-0.316273 -0.0944602 3.79816 3.81248
-0.0349599 -0.0724507 0.768292 0.772492
0.0440365 -0.0247948 -0.0771012 0.0921878
0.221258 -0.278838 -0.111989 0.373158
0.356795 -0.0825093 0.138637 0.391575
0.214716 0.0466577 0.0405823 0.223443
0.231836 -0.0776901 -2.04507 2.05963
0.0718379 0.0473874 -0.524664 0.531675
0.0755882 0.0878668 -1.74164 1.75106
0.274121 0.0481656 -2.19351 2.21549
-0.124534 -0.0233754 0.923619 0.93227
-0.127904 -0.18922 1.37315 1.39202
0.469744 0.224207 8.58998 8.60573
0.0379978 -0.0109742 1.19843 1.19908
5.08099 0.457731 -1.91135 5.44786
0.45058 0.0376239 -0.127219 0.469705
-0.256171 0.271519 0.047772 0.376335
-0.286725 0.249571 0.185485 0.422967
0.0502966 0.0350057 -0.00622705 0.0615949
0.334894 0.0914973 0.278612 0.445141
0.0343507 -0.0932388 -0.450374 0.461205
0.152322 -0.0474632 -1.32586 1.33543
0.353689 0.0149293 0.00855734 0.354107
0.0560098 0.0448875 0.0168162 0.0737227
0.0409758 0.0299436 0.0144154 0.0527608
0.162013 -0.117184 0.616044 0.647681
0.130889 -0.0490296 0.186501 0.233063
0.193218 0.0861354 0.169475 0.271062
0.693036 0.321934 0.979561 1.24237
0.297768 -0.0251545 -0.0106177 0.299017
1.31799 -0.0312931 -0.32152 1.357
-0.201793 0.503026 0.251607 0.597546
-0.223149 0.268813 0.165506 0.386585
0.105171 0.0772494 0.438448 0.457455
0.0208372 0.111038 0.153559 0.190641
0.174756 0.332067 3.89325 3.9113
0.740432 1.0192 14.9451 14.9981
-0.0974879 -0.0323721 -0.0556671 0.116836
-0.0327959 -0.108239 0.0353 0.118479
-0.0114547 -0.289813 -0.118132 0.313174
-0.0531721 -0.0455385 0.00734595 0.0703917
-0.175553 -0.0581613 2.17949 2.18733
-0.119022 0.0725758 1.61179 1.6178
-0.00959685 -0.151552 0.389802 0.418336
-0.0966201 -0.0434907 0.357234 0.372617
0.0296656 0.224981 -0.559779 0.604028
-0.111685 0.485864 -1.50028 1.58094
1.02799 0.35897 -16.2655 16.3019
0.965125 0.28335 -16.9224 16.9523
0.0167342 0.059077 -0.865691 0.867866
0.594224 0.834459 -9.53834 9.59319
0.025996 0.0444732 -0.00418328 0.0516832
0.0514906 -0.0296511 0.153061 0.16419
0.104674 0.193053 13.5803 13.5821
0.0227715 0.104231 2.92449 2.92643
0.199422 0.0904936 31.0226 31.0234
0.256616 -0.0334681 0.526548 0.586706
0.170095 0.0867022 0.333476 0.384261
-0.0618486 -0.346327 -10.5632 10.5691
-0.119303 -0.137129 -5.64063 5.64355
0.234817 -0.375494 0.490661 0.660971
0.214148 -0.168451 0.380784 0.468221
-0.0324085 0.293381 0.723513 0.781405
0.0298834 0.0895677 0.467054 0.476503
0.1051 0.0626874 2.78825 2.79093
-0.00319061 0.118548 1.67293 1.67713
-16.1427 -7.41836 -25.8774 31.3888
-13.282 -6.23308 -21.4328 25.9736
0.604535 -0.434752 8.05093 8.08598
0.11844 0.34885 0.0988999 0.381452
0.0198501 0.00539005 -0.0211248 0.0294845
0.0587229 0.112142 0.100256 0.161479
-0.0119363 0.0688584 -0.0349716 0.078147
0.114807 -0.0313795 0.060804 0.133651
-0.00194407 0.0163952 -0.0408552 0.044065
-6.87176 6.02743 -3.53027 9.79867
-0.139385 0.123395 0.0652493 0.197261
-0.29143 0.0468132 0.0595801 0.301119
0.00681245 -0.0480732 -0.850174 0.851559
0.0601932 0.0395459 -5.19335 5.19385
0.370128 0.173304 -18.3204 18.3249
0.115993 -0.0205443 -4.69073 4.69221
0.0891491 -0.0692982 -8.29528 8.29605
0.00461333 0.015757 -0.133849 0.134852
-0.00734581 -0.0189181 -0.675553 0.675858
0.0081993 -0.0146107 -2.33191 2.33197
-0.271405 0.127366 -41.1154 41.1165
-0.0291617 0.152759 -22.5773 22.5779
2.93574 0.10181 1.25179 3.1931
0.906621 -0.0331367 0.428312 1.00325
0.237607 0.142574 0.229121 0.359556
0.542108 0.11276 0.521028 0.760307
0.268424 0.173436 0.025189 0.320571
0.631085 0.188697 -0.00277412 0.658697
0.0130225 0.0293781 0.00151282 0.0321706
0.738636 0.201492 -0.00785102 0.765665
0.335662 0.0317261 -0.631151 0.715561
0.0293864 0.0310134 -0.197795 0.202357
0.401535 0.060088 -0.486464 0.633631
0.134615 -0.0522775 -0.226305 0.268455
0.0552958 -0.0341715 -0.332709 0.338999
0.167663 -0.0578668 -0.25698 0.312247
-0.386793 -0.215699 0.111934 0.456798
-0.00549541 0.0150335 -0.00401233 0.0165017
0.0150574 0.0691811 0.0882091 0.113109
-0.282576 0.98467 1.10246 1.50494
-0.0916665 0.220605 -0.40845 0.473182
-0.00176637 0.016538 0.00945914 0.0191338
-0.0117818 -0.020999 3.02345 3.02354
0.161579 0.0593049 8.74882 8.75051
-0.166657 0.0551244 0.116908 0.210905
0.00388511 -0.0319915 0.0500106 0.0594947
0.049036 -0.0630768 -0.248534 0.26106
0.0591883 0.0600123 -0.127221 0.15261
-0.0416159 0.00993631 -0.0382192 0.05737
-0.0155502 0.0128253 0.0130314 0.0240079
-0.0971211 0.0823268 0.0965885 0.159812
-0.00761722 0.0375656 0.0375958 0.0536902
0.0279651 0.0802266 -0.113834 0.142044
0.00651902 0.0120176 0.176853 0.17738
-0.031444 -0.270149 9.4047 9.40864
-0.0412335 0.00928909 -2.0017 2.00215
0.0221739 0.0227076 -0.118629 0.122801
0.100515 -0.10706 0.287623 0.322943
0.0720584 0.0373799 0.212755 0.227715
0.0153503 -0.0664257 0.0643065 0.0937194
-0.0454752 0.0533867 0.0491796 0.0856549
0.0382474 0.00945278 -0.0341172 0.0521172
-0.0358915 0.0131016 0.0862842 0.0943654
0.344212 -0.281757 0.725195 0.862116
-2.12739 1.1202 -0.953255 2.63306
-6.62035 4.72373 -2.82263 8.60984
-0.557233 0.779276 -0.158472 0.980999
-0.362726 0.265005 -0.0838886 0.456984
-0.531643 0.347711 -0.283399 0.695602
0.293585 0.597817 0.61354 0.916229
0.00327721 0.11128 0.738701 0.759961
0.128933 0.0269241 0.139561 0.191901
-0.0321642 0.0206797 0.0694082 0.0792444
-0.0181166 -0.196677 0.331293 0.626465
0.386086 -0.133292 0.659073 0.787829
